ds,40002,40012,40014,40021,40072
2024-12-31,0.08590008251163975,0.39673748379590024,0.18121880816731858,0.1038767878491794,0.23226683767596204
2025-01-31,0.08501760477339759,0.39764507432704627,0.18098769179321703,0.10363858657640519,0.23271104252993394
2025-02-28,0.0848760516881458,0.39832092363377747,0.18062277924647577,0.10337101852707913,0.23280922690452185
2025-03-31,0.08457607489348781,0.39912703671259797,0.1802507828972045,0.1030840173495393,0.23296208814717043
2025-04-30,0.084093988334347,0.4000329980984132,0.1798911102852243,0.10283647450956405,0.23314542877245145
2025-05-31,0.08379322114900871,0.4007929516958585,0.17951562341011973,0.10265602144667063,0.23324218229834245
2025-06-30,0.08339481864325567,0.4015576713278614,0.1791710657959094,0.10238820299225262,0.2334882412407209
2025-07-31,0.0830332829367011,0.4024474153559962,0.17882128487112353,0.10201982090744531,0.23367819592873387
2025-08-31,0.08271633752158712,0.40315405554349415,0.17845474454537674,0.10174797546991608,0.23392688691962596
2025-09-30,0.08251160950696132,0.4039472166129378,0.17807421580541835,0.10141189190232523,0.23405506617235733
2025-10-31,0.0821822458716507,0.40516603360718184,0.17752140389621046,0.10127477264195031,0.23385554398300673
2025-11-30,0.07905859242029456,0.4070075762512091,0.1778703792566726,0.10125377032779324,0.2348096817440305
2025-12-31,0.07826901978870625,0.4078801120072476,0.1777001922591625,0.10102972693703485,0.2351209490078488
2026-01-31,0.07779053405302115,0.40862549680360133,0.17743767724584122,0.1007808300177088,0.23536546187982754
2026-02-28,0.07762875498402497,0.4092506766804088,0.17710504485291503,0.10047774810042887,0.23553777538222231
2026-03-31,0.07735519000039723,0.4099768994586292,0.17677064843291604,0.10016570677442696,0.23573155533363063
2026-04-30,0.07693538238215579,0.410788607201566,0.17644501653013822,0.09989858946594231,0.2359324044201977
2026-05-31,0.07664951878202761,0.4114873476293689,0.17611431702585123,0.09962491890566176,0.23612389765709055
2026-06-30,0.0763067252487759,0.4121984691787716,0.17581954028076754,0.09934326567062135,0.2363319996210636
2026-07-31,0.07597225965275509,0.4129585199730216,0.17548692376392075,0.09907037108922126,0.23651192552108138
2026-08-31,0.07568473962709028,0.41364557045475514,0.1751802234002704,0.09879827001114463,0.23669119650673956
2026-09-30,0.07545472949739071,0.4143477805586767,0.1748384671402919,0.09853226970596893,0.2368267530976718
2026-10-31,0.07510110793388589,0.41546747044469173,0.17433957733816752,0.09830772627004107,0.23678411801321383
2026-11-30,0.07294599355795445,0.416796722615009,0.1744929526179208,0.09819164147740352,0.23757268973171225
2026-12-31,0.07234208736946132,0.41752137298372183,0.17431458781974918,0.09797242374718437,0.23784952807988333
2027-01-31,0.0719480587585625,0.4181597507674029,0.17406886162166815,0.09774040673282264,0.2380829221195438
2027-02-28,0.0717638049292071,0.4187324876875309,0.17377909701324068,0.09747255587758843,0.23825205449243292
2027-03-31,0.07150990998028232,0.41939094009227645,0.1734872304695711,0.09719863589540961,0.23841328356246053
2027-04-30,0.07115219855633738,0.42011619598497996,0.17319655473519535,0.09695653909595522,0.23857851162753213
2027-05-31,0.07088936810732424,0.42074706360189595,0.17290763129924702,0.09671341153926713,0.23874252545226565
